Y1,Y2
1.6200000000000023,2.0431999999999992
1.650000000000003,2.3635000000000046
1.6711999999999987,2.6232000000000015
1.7003999999999988,2.8718000000000017
1.612200000000002,1.7531999999999999
1.7497000000000003,2.917999999999999
1.7497000000000003,2.910799999999999
1.71,2.4100999999999972
1.71,2.4100999999999972
1.7296999999999982,2.6568999999999994
1.7299999999999982,2.652400000000002
1.6164000000000018,1.8181999999999974
1.637299999999997,1.8910999999999965
1.680000000000004,2.108100000000004
1.6338999999999972,1.8911999999999964
1.6372999999999975,1.890799999999996
1.680000000000004,2.1016999999999992
1.6825000000000025,2.091000000000002
1.71,2.4101999999999975
1.729899999999998,2.6511000000000022
1.75,2.9035
1.6539000000000008,1.8043000000000011
1.7998000000000018,2.957799999999998
1.7999000000000018,2.9521999999999964
1.7599999999999991,2.4501999999999957
1.7599999999999991,2.4501999999999957
1.7816000000000007,2.7000999999999955
1.780300000000001,2.699999999999995
1.6645999999999979,1.8611000000000033
1.6899999999999984,1.9499999999999975
1.7394000000000005,2.1598999999999977
1.6899999999999984,1.9499999999999975
1.6899999999999984,1.9507999999999976
1.7406000000000006,2.1594999999999978
1.7400000000000009,2.1502000000000034
1.7602999999999989,2.450299999999996
1.7801000000000011,2.699999999999995
1.800300000000002,2.9450999999999965
1.6899999999999986,1.8439000000000008
1.8497999999999968,3.0020999999999987
1.8497999999999968,2.993200000000003
1.8113000000000006,2.4989
1.8098000000000016,2.4991
1.8301000000000027,2.741900000000003
1.8302000000000027,2.7403000000000035
1.7100999999999997,1.8993000000000029
1.7597999999999994,1.9998000000000002
1.7925000000000002,2.212400000000001
1.7598999999999991,1.9999
1.7599999999999991,2.0008999999999997
1.7908,2.2102000000000017
1.7975000000000014,2.2097000000000016
1.8123000000000002,2.4941000000000018
1.8324000000000025,2.740100000000004
1.8499999999999965,2.980999999999999
1.7338999999999984,1.8931999999999969
1.8894999999999962,3.0297999999999985
1.8892999999999958,3.0285999999999973
1.8600000000000039,2.5399999999999974
1.8600000000000039,2.5405999999999973
1.8795999999999975,2.790900000000001
1.8799999999999975,2.7819999999999987
1.7807000000000008,1.9420999999999984
1.8199999999999958,2.0506000000000033
1.8397000000000028,2.2700000000000036
1.8197999999999959,2.051700000000003
1.8201999999999967,2.0584000000000016
1.8401000000000027,2.2700000000000036
1.8421000000000014,2.2700000000000036
1.8607000000000042,2.540699999999998
1.8800999999999974,2.7803999999999984
1.890099999999996,3.0152999999999976
1.7926999999999997,1.943399999999998
1.9211999999999976,3.069099999999997
1.9214999999999973,3.0637999999999987
1.9007000000000032,2.580700000000005
1.9003000000000032,2.580900000000005
1.919899999999997,2.8384000000000005
1.9199999999999968,2.829800000000003
1.8330000000000024,1.9906000000000015
1.8734000000000008,2.1009999999999978
1.8899999999999957,2.330000000000005
1.8773999999999984,2.1008999999999984
1.8777999999999986,2.1057000000000015
1.8899999999999957,2.330000000000005
1.8899999999999957,2.330000000000005
1.9004000000000025,2.580400000000004
1.9199999999999973,2.8203999999999962
1.9292000000000034,3.051400000000005
1.8494999999999968,1.982899999999998
1.9627000000000003,3.1196000000000033
1.968899999999999,3.110400000000007
1.9499999999999975,2.6327999999999956
1.9498999999999975,2.637299999999994
1.9596000000000005,2.888799999999993
1.9610000000000003,2.8785999999999974
1.888699999999996,2.038699999999999
1.9199999999999968,2.150000000000004
1.9311000000000036,2.389999999999994
1.9200999999999968,2.1501000000000037
1.9195999999999973,2.152300000000002
1.932200000000003,2.389999999999994
1.9365000000000003,2.389799999999994
1.9499999999999975,2.6313999999999966
1.9628,2.8662000000000045
1.9691999999999994,3.100800000000001
1.2930000000000024,1.4711999999999994
1.3649000000000018,2.6963999999999957
1.3436000000000028,2.696599999999996
1.330199999999999,2.129399999999998
1.330199999999999,2.1294999999999984
1.3291999999999988,2.4209999999999967
1.3289999999999988,2.4247000000000014
1.320399999999998,1.5570000000000004
1.3273999999999986,1.619000000000002
1.329599999999999,1.7690000000000017
1.3230999999999973,1.6198000000000021
1.3272999999999984,1.6196000000000024
1.3296999999999988,1.7691000000000017
1.329499999999999,1.7630000000000001
1.3303999999999991,2.1239000000000003
1.329799999999999,2.4208999999999965
1.3409000000000026,2.691599999999998
1.3356000000000015,1.5071
1.4053999999999982,2.7334000000000014
1.392599999999999,2.7281
1.3700000000000017,2.1626999999999974
1.3699000000000014,2.1664999999999965
1.3794999999999988,2.4598000000000013
1.3796999999999984,2.4600000000000013
1.3577000000000001,1.5893000000000017
1.3699000000000014,1.6591999999999976
1.3793999999999986,1.8060000000000016
1.3709000000000016,1.6604999999999976
1.371400000000002,1.6613999999999975
1.3793999999999982,1.8026000000000015
1.3793999999999982,1.800900000000002
1.369900000000002,2.160599999999997
1.380099999999998,2.4579000000000013
1.3907999999999994,2.7229
1.3881000000000001,1.5507000000000009
1.4479000000000002,2.7662000000000004
1.4424999999999988,2.760199999999998
1.4173999999999993,2.1992999999999965
1.4126999999999983,2.199599999999997
1.4296000000000035,2.4889000000000028
1.4297000000000033,2.4889000000000028
1.3978000000000015,1.627699999999999
1.4091999999999978,1.6871999999999983
1.4194999999999995,1.846199999999999
1.4095999999999977,1.6896999999999986
1.4095999999999977,1.6897999999999989
1.4196999999999997,1.8423000000000014
1.4199999999999997,1.8402000000000023
1.4186999999999999,2.192799999999998
1.4299000000000033,2.4833999999999987
1.441299999999999,2.754899999999999
1.4309000000000018,1.5905000000000018
1.4715999999999994,2.7766999999999995
1.4701999999999993,2.7686000000000006
1.4597999999999984,2.2314999999999983
1.4578999999999989,2.236200000000001
1.469199999999999,2.5088999999999966
1.469199999999999,2.5088999999999966
1.440399999999999,1.6620999999999986
1.4495000000000002,1.7179999999999993
1.4487000000000003,1.8791999999999975
1.4495000000000002,1.7189999999999992
1.4499000000000004,1.7194999999999991
1.4489,1.8779999999999981
1.4490000000000003,1.8708000000000018
1.4600999999999984,2.2300999999999975
1.4692999999999992,2.5087999999999973
1.4693999999999992,2.7611999999999965
1.4702999999999997,1.6207000000000022
1.5379000000000007,2.8070000000000035
1.530700000000001,2.8004000000000038
1.4901999999999993,2.257899999999998
1.4900999999999993,2.258299999999998
1.4997,2.538299999999998
1.4997,2.5386999999999977
1.4768999999999997,1.7040999999999995
1.4796999999999993,1.7384000000000006
1.4983999999999997,1.9282000000000032
1.4800999999999995,1.740500000000001
1.4800999999999995,1.7463000000000006
1.4995999999999998,1.9217999999999986
1.4990999999999997,1.919899999999997
1.4901999999999993,2.2541999999999995
1.4997,2.5338000000000007
1.529700000000001,2.7906999999999997
1.5076000000000005,1.6484000000000012
1.5900000000000025,2.8288000000000024
1.5900000000000025,2.820199999999997
1.530000000000001,2.289699999999999
1.530000000000001,2.290599999999998
1.5600000000000016,2.568599999999996
1.5600000000000016,2.5690999999999957
1.5190000000000003,1.7396000000000003
1.5197,1.7691000000000014
1.5202000000000007,1.9585999999999992
1.5196000000000003,1.7696000000000018
1.5198000000000005,1.7698000000000016
1.5200000000000005,1.9514999999999978
1.5205000000000006,1.9387999999999999
1.5301000000000011,2.2877999999999985
1.5600000000000016,2.5690999999999953
1.5900000000000025,2.8139
1.5467000000000004,1.6792000000000036
1.650000000000003,2.858900000000007
1.650000000000003,2.8500000000000005
1.5982999999999985,2.338100000000003
1.5981999999999985,2.3399000000000028
1.6200000000000023,2.5999999999999965
1.6200000000000023,2.599899999999997
1.5498000000000003,1.7696000000000007
1.5500000000000003,1.799200000000002
1.5600000000000016,2.008699999999998
1.5489000000000004,1.7999000000000016
1.548,1.798300000000001
1.5600000000000016,2.0013999999999994
1.5600000000000016,1.9884000000000006
1.599899999999997,2.332100000000004
1.620100000000002,2.5994999999999964
1.650000000000003,2.8427999999999995
1.5815000000000012,1.7211999999999994
1.7001999999999986,2.889399999999993
1.6999999999999988,2.8863999999999943
1.650000000000003,2.3725000000000014
1.650000000000003,2.3765999999999985
1.679400000000004,2.628199999999998
1.6792000000000038,2.6293999999999973
1.5905000000000016,1.8017
1.5897000000000026,1.840300000000002
1.6194000000000022,2.0663999999999976
1.5893000000000024,1.8406000000000022
1.5913000000000013,1.8397000000000028
1.6194000000000022,2.059600000000001
1.6194000000000022,2.049700000000002
1.650000000000003,2.369600000000003
1.6717999999999993,2.6288999999999976
1.7003999999999988,2.8727000000000014
1.6179000000000021,1.7585000000000002
1.75,2.9261000000000017
1.75,2.919899999999999
1.71,2.4100999999999972
1.71,2.4100999999999972
1.7299999999999982,2.660099999999998
1.7299999999999982,2.659199999999999
1.617900000000002,1.8245000000000005
1.6375999999999977,1.8996000000000033
1.680000000000004,2.1096000000000052
1.6327999999999974,1.8996000000000033
1.6380999999999974,1.899200000000003
1.6807000000000036,2.106200000000003
1.6867000000000005,2.0917000000000017
1.71,2.4101999999999975
1.729899999999998,2.658299999999999
1.75,2.910400000000001
1.6583999999999983,1.8092000000000013
1.8003000000000018,2.966000000000002
1.8000000000000016,2.9594999999999994
1.7599999999999991,2.4501999999999957
1.7599999999999991,2.4501999999999957
1.7858000000000005,2.7000999999999955
1.7825000000000009,2.7000999999999955
1.6676999999999977,1.8611000000000035
1.6899999999999984,1.9499999999999975
1.7397000000000005,2.1602999999999972
1.6899999999999984,1.9499999999999975
1.6899999999999984,1.9507999999999976
1.7408000000000008,2.1598999999999973
1.7400000000000009,2.150700000000003
1.7602999999999989,2.450299999999996
1.7816000000000007,2.7000999999999955
1.8008000000000017,2.9521999999999964
1.6907999999999985,1.8484999999999985
1.8499999999999965,3.0072999999999968
1.8499999999999965,2.9985000000000004
1.8174999999999975,2.5000999999999998
1.8130000000000004,2.5002
1.8309000000000029,2.7467000000000006
1.8312000000000028,2.7420000000000027
1.7096999999999998,1.899000000000003
1.7597999999999994,1.9998000000000002
1.7970000000000013,2.2169
1.7598999999999991,1.9999
1.7599999999999991,2.0008999999999997
1.7927000000000006,2.210900000000001
1.7991000000000017,2.2102000000000017
1.818499999999997,2.4988000000000006
1.8369000000000026,2.7407000000000035
1.8499999999999965,2.9826999999999995
1.7343999999999986,1.8937999999999968
1.8900999999999961,3.0392000000000006
1.889899999999996,3.0384
1.8600000000000039,2.5399999999999974
1.8600000000000039,2.5405999999999973
1.8799999999999975,2.795100000000003
1.8800999999999974,2.7835999999999994
1.7808000000000006,1.9421999999999984
1.8199999999999958,2.0527000000000024
1.8401000000000025,2.2700000000000036
1.8198999999999959,2.057300000000002
1.8206999999999969,2.060300000000001
1.841300000000002,2.2700000000000036
1.8468999999999987,2.2700000000000036
1.8607000000000042,2.540699999999998
1.8801999999999977,2.781199999999999
1.8910999999999971,3.0231
1.793,1.943499999999998
1.9281000000000028,3.0767
1.9279000000000028,3.068899999999997
1.9077999999999986,2.5891000000000033
1.9029000000000016,2.589300000000003
1.920099999999997,2.8383000000000003
1.9203999999999968,2.8299000000000034
1.8382000000000023,1.9912000000000014
1.8794999999999975,2.1093000000000046
1.8899999999999957,2.330000000000005
1.8797999999999977,2.109400000000005
1.8797999999999977,2.1114000000000046
1.8899999999999957,2.330000000000005
1.8899999999999957,2.330000000000005
1.908399999999998,2.589200000000003
1.9199999999999973,2.8202999999999956
1.9309000000000034,3.0524000000000044
1.8494999999999968,1.9869999999999999
1.9676999999999996,3.1194000000000033
1.9698999999999989,3.1101000000000067
1.9499999999999975,2.639199999999994
1.9498999999999975,2.6395999999999935
1.9613000000000012,2.888799999999993
1.9679999999999993,2.8800999999999966
1.888799999999996,2.038699999999999
1.9200999999999968,2.150700000000003
1.9386999999999992,2.389999999999994
1.9201999999999968,2.1508000000000034
1.9195999999999973,2.156199999999999
1.939399999999999,2.389999999999994
1.9399999999999984,2.389999999999994
1.9499999999999975,2.638599999999994
1.9682999999999995,2.869500000000004
1.969799999999999,3.1003000000000007
1.1890999999999992,1.2455999999999998
1.3311999999999993,2.3573000000000026
1.331399999999999,2.3391000000000024
1.3133000000000008,1.7625999999999997
1.3123000000000011,1.8096000000000003
1.330799999999999,2.0455000000000023
1.3314999999999992,2.0412
1.2179999999999997,1.309399999999998
1.2477,1.3684000000000012
1.2730999999999997,1.5035000000000003
1.2483,1.3743999999999996
1.2477,1.3695000000000008
1.2767000000000004,1.5071
1.2784000000000006,1.5202000000000009
1.314300000000001,1.7305999999999995
1.331599999999999,2.032800000000001
1.331599999999999,2.3287000000000044
1.2252999999999998,1.2762000000000013
1.3689000000000018,2.3764999999999983
1.3695000000000022,2.358300000000003
1.3499999999999988,1.7837000000000012
1.3487999999999982,1.827600000000003
1.3686000000000018,2.0662999999999974
1.369100000000002,2.0663999999999967
1.2573999999999985,1.3401000000000005
1.2877000000000027,1.4063999999999977
1.3184999999999973,1.5324000000000013
1.2873000000000028,1.4054999999999975
1.2876000000000027,1.4058999999999975
1.3180999999999974,1.536500000000001
1.318899999999997,1.5512000000000015
1.3529999999999986,1.749300000000001
1.369400000000002,2.060199999999999
1.3703000000000016,2.3545000000000047
1.2734000000000003,1.3107999999999982
1.411999999999998,2.4077999999999955
1.411599999999998,2.391599999999995
1.3905999999999998,1.8094000000000015
1.3894,1.8352000000000013
1.3991000000000022,2.0847000000000024
1.3988000000000023,2.0845000000000025
1.3039000000000014,1.383900000000002
1.3296999999999994,1.4406999999999988
1.3578000000000003,1.5509000000000004
1.3301999999999996,1.4468999999999996
1.3361000000000016,1.4479000000000002
1.3582000000000005,1.5628999999999977
1.3580000000000003,1.5711000000000002
1.3919999999999992,1.7686999999999997
1.3977000000000024,2.077900000000003
1.4124999999999976,2.3821999999999965
1.3145999999999973,1.3476000000000006
1.4469,2.4198000000000035
1.4469,2.4038000000000026
1.4302000000000032,1.8291000000000026
1.4256000000000026,1.851400000000004
1.4405999999999983,2.119100000000003
1.4407999999999985,2.118400000000003
1.3458999999999985,1.4295999999999986
1.3779999999999981,1.4866999999999992
1.3988000000000025,1.5904000000000011
1.378799999999998,1.4879999999999993
1.378799999999998,1.4879999999999993
1.3992000000000024,1.5958999999999992
1.3993000000000024,1.609500000000001
1.429000000000003,1.791
1.4404999999999988,2.112800000000004
1.4416999999999986,2.396700000000003
1.361200000000002,1.3945999999999992
1.4788,2.4360999999999957
1.4789999999999999,2.4213999999999953
1.4690999999999994,1.8516999999999972
1.4706999999999995,1.878299999999997
1.4692999999999992,2.1276999999999964
1.4731999999999994,2.112099999999997
1.3996000000000024,1.4883999999999995
1.4181,1.5245000000000006
1.4482000000000006,1.621900000000001
1.4184999999999999,1.520500000000001
1.4188,1.5247000000000008
1.4490000000000003,1.6288999999999993
1.4494000000000005,1.6421000000000021
1.4693999999999994,1.8228999999999962
1.4704999999999986,2.1268999999999965
1.4783999999999997,2.414499999999996
1.3924000000000003,1.4268999999999996
1.5312000000000012,2.452199999999999
1.5370000000000013,2.4351999999999996
1.4978,1.8764999999999974
1.4939999999999998,1.8976999999999984
1.5094000000000007,2.1592999999999973
1.5092000000000005,2.158399999999997
1.4368999999999985,1.5145
1.4657999999999989,1.5571000000000017
1.4733999999999998,1.6358000000000024
1.4616999999999984,1.5576000000000014
1.4599999999999986,1.5580000000000016
1.4760999999999997,1.6550999999999982
1.4755999999999998,1.6629000000000023
1.4969999999999999,1.8505999999999971
1.5099000000000007,2.1592999999999973
1.5379000000000012,2.423300000000003
1.4534999999999982,1.4838999999999998
1.5914000000000021,2.4817999999999993
1.591600000000002,2.4654
1.5277000000000012,1.8995999999999982
1.527400000000001,1.9251999999999978
1.5525000000000009,2.1949999999999976
1.5575000000000014,2.1892999999999985
1.4870999999999992,1.559400000000001
1.4973,1.5939999999999979
1.5128000000000004,1.6751999999999978
1.4977,1.5955999999999977
1.4982999999999997,1.596999999999997
1.5162000000000007,1.6907999999999996
1.5161000000000004,1.7009999999999994
1.527600000000001,1.8688999999999985
1.5586000000000013,2.1940999999999975
1.596199999999999,2.4546000000000014
1.5086000000000002,1.5419000000000005
1.6503000000000025,2.5195
1.6504000000000028,2.5036
1.5681999999999965,1.942399999999998
1.5694999999999968,1.9583999999999984
1.6177000000000021,2.2284999999999964
1.6147000000000022,2.2285999999999966
1.5315,1.6028999999999982
1.5482000000000005,1.6362999999999972
1.5593000000000015,1.733899999999999
1.5496000000000003,1.639399999999997
1.5498000000000005,1.639799999999997
1.5599000000000016,1.7415
1.5604000000000016,1.7577999999999991
1.567299999999997,1.9133999999999978
1.619000000000002,2.2283999999999966
1.6496000000000024,2.4928000000000026
1.5621000000000016,1.6042999999999978
1.7030999999999992,2.554799999999997
1.7067999999999992,2.5450999999999975
1.6208000000000005,1.9750999999999985
1.624399999999998,2.0039
1.672399999999999,2.2683000000000026
1.677200000000002,2.268600000000003
1.5707999999999975,1.6336999999999986
1.5800000000000014,1.6693999999999982
1.5905000000000018,1.7635999999999998
1.5800000000000014,1.6701999999999981
1.5799000000000012,1.670399999999998
1.5904000000000016,1.7686000000000015
1.5966999999999987,1.7835000000000014
1.626899999999999,1.9594999999999998
1.679200000000003,2.2634000000000003
1.708599999999999,2.5307
1.5808000000000015,1.5949000000000018
1.7519999999999998,2.5348
1.751,2.518599999999998
1.6635999999999986,1.9539999999999995
1.660999999999998,1.980299999999998
1.722899999999999,2.2492
1.726999999999999,2.2858000000000014
1.6003999999999994,1.660899999999999
1.620200000000002,1.7011999999999992
1.6402999999999974,1.8027000000000015
1.6204000000000018,1.7015999999999991
1.6204000000000018,1.7015999999999991
1.6404999999999972,1.8083000000000016
1.6406999999999974,1.815399999999998
1.6749000000000018,1.973700000000002
1.7283999999999986,2.293100000000003
1.7569999999999992,2.534900000000001
1.6295999999999986,1.6680999999999988
1.8104000000000016,2.6283999999999974
1.8097000000000014,2.616600000000001
1.7380000000000007,2.0426000000000015
1.7385000000000006,2.0595999999999974
1.781000000000001,2.3359000000000023
1.779600000000001,2.336700000000002
1.6400999999999988,1.6993999999999982
1.6595999999999973,1.7398000000000005
1.6870999999999983,1.8266000000000022
1.6604999999999972,1.7416000000000003
1.6604999999999972,1.7411000000000008
1.6900999999999988,1.837900000000003
1.6953999999999982,1.8502000000000038
1.7368000000000006,2.010600000000003
1.7801000000000011,2.337100000000002
1.8104000000000016,2.5909000000000013
1.6732999999999993,1.706699999999999
1.8505999999999971,2.668000000000004
1.8507999999999973,2.6532000000000036
1.7987000000000015,2.1013000000000037
1.7983000000000018,2.1050000000000044
1.830100000000003,2.373400000000001
1.8299000000000027,2.376899999999998
1.6904999999999981,1.7424999999999997
1.7098,1.7893999999999999
1.7501000000000002,1.873300000000001
1.7107999999999999,1.7917999999999998
1.7107999999999999,1.7917999999999998
1.7499,1.8785999999999985
1.7497999999999998,1.8833999999999966
1.7965000000000018,2.0555000000000025
1.8304000000000027,2.378499999999997
1.8504999999999974,2.631699999999999
1.7164,1.7437999999999996
1.889299999999996,2.6910999999999974
1.889499999999996,2.682200000000002
1.8491999999999968,2.1194000000000015
1.848699999999997,2.1298999999999975
1.877999999999998,2.4030999999999967
1.879299999999998,2.4133999999999958
1.7296999999999982,1.7773999999999994
1.7696000000000018,1.8424000000000007
1.7983000000000016,1.9178999999999982
1.7696000000000018,1.8463999999999985
1.7696000000000018,1.8477999999999977
1.7983000000000016,1.9183999999999977
1.7988000000000017,1.9244000000000019
1.8489999999999969,2.109800000000004
1.879699999999998,2.414699999999996
1.888999999999996,2.6609999999999996
1.7603,1.7762000000000016
1.9371999999999983,2.7220000000000018
1.9378999999999982,2.7141000000000006
1.899000000000003,2.166799999999998
1.899000000000003,2.1717000000000017
1.8867999999999976,2.2691999999999966
1.911699999999997,2.406299999999996
1.7822999999999996,1.8296999999999972
1.8187999999999958,1.8880999999999966
1.8496999999999972,1.9512999999999983
1.8192999999999957,1.8884999999999965
1.819199999999996,1.8890999999999962
1.8496999999999972,1.9561999999999997
1.8551000000000009,1.9637999999999998
1.899000000000003,2.1601999999999975
1.914499999999997,2.419899999999996
1.9362999999999984,2.6848
1.2249999999999996,1.3328999999999989
1.330199999999999,2.4568999999999996
1.3302999999999991,2.4502999999999964
1.3289999999999997,1.7859999999999994
1.3300999999999996,1.8203999999999971
1.3301999999999992,2.167399999999997
1.3301999999999992,2.1623999999999977
1.2706999999999997,1.413799999999999
1.2896000000000023,1.4486
1.3120000000000005,1.5937000000000006
1.2899000000000027,1.4494000000000002
1.2904000000000024,1.4493000000000003
1.3124,1.601399999999999
1.3182999999999974,1.6192000000000015
1.3300000000000003,1.762299999999999
1.3299999999999992,2.1536000000000017
1.3293999999999988,2.4418999999999986
1.2714999999999987,1.3808999999999982
1.3788999999999987,2.4965999999999995
1.3798999999999981,2.484399999999997
1.3694000000000008,1.8276000000000026
1.3675000000000008,1.8555000000000026
1.3695000000000015,2.1982999999999966
1.3692000000000015,2.1979999999999964
1.3088000000000013,1.4483000000000001
1.3386000000000025,1.4883999999999997
1.3601,1.6319999999999981
1.3391000000000026,1.4894
1.3394000000000026,1.4896999999999998
1.3607000000000002,1.640999999999998
1.3615000000000004,1.6581999999999986
1.370300000000001,1.7985000000000015
1.3689000000000016,2.1908999999999987
1.3792999999999984,2.4803999999999977
1.3175999999999974,1.4181000000000004
1.4212,2.528200000000001
1.4229000000000012,2.5113999999999974
1.4195999999999998,1.8699000000000014
1.4199000000000002,1.8876999999999975
1.4197000000000002,2.2414000000000014
1.4198000000000002,2.239400000000002
1.3507999999999976,1.499
1.3806999999999985,1.529600000000001
1.4021000000000012,1.6617999999999973
1.3812999999999986,1.529900000000001
1.3884999999999992,1.5338000000000012
1.4073999999999989,1.6684999999999988
1.408999999999998,1.6895999999999993
1.420500000000001,1.8400000000000027
1.42,2.2339999999999987
1.4278000000000026,2.5108999999999972
1.364200000000001,1.4641999999999993
1.469999999999999,2.568999999999997
1.469999999999999,2.5526000000000035
1.4586999999999986,1.909299999999998
1.4590999999999985,1.9182999999999968
1.4596999999999989,2.269300000000003
1.4597999999999984,2.2689000000000026
1.3987000000000023,1.5317000000000007
1.430700000000003,1.570699999999997
1.4498000000000004,1.6938999999999995
1.4303000000000035,1.5716999999999965
1.4299000000000037,1.5795000000000008
1.4511,1.7105999999999997
1.4506000000000003,1.7257999999999998
1.4581999999999988,1.8791999999999975
1.4594999999999985,2.2623999999999986
1.469999999999999,2.550500000000004
1.408699999999998,1.5027000000000001
1.4989000000000001,2.5791000000000026
1.4999,2.5621000000000005
1.4916999999999996,1.9504999999999981
1.4914999999999992,1.9581000000000006
1.5005000000000004,2.2923000000000036
1.5193,2.1954000000000042
1.4474999999999998,1.5671999999999968
1.4691999999999996,1.600899999999999
1.4811999999999999,1.722699999999999
1.4700999999999993,1.6065000000000011
1.4708999999999992,1.6098000000000021
1.4804999999999993,1.7289999999999983
1.4813999999999994,1.7493999999999996
1.4919,1.9284000000000023
1.5007,2.2832
1.5,2.560000000000002
1.4504000000000001,1.543200000000001
1.5408000000000006,2.611600000000004
1.5493999999999999,2.5932000000000013
1.5210000000000006,1.988500000000002
1.5215000000000003,1.9911000000000016
1.530000000000001,2.3199999999999967
1.529700000000001,2.319499999999996
1.4884999999999997,1.600299999999999
1.5198000000000005,1.6397999999999973
1.530000000000001,1.7631999999999997
1.5199000000000005,1.6404999999999976
1.5200000000000005,1.6410999999999976
1.5298000000000014,1.7709000000000006
1.529200000000001,1.7790000000000006
1.5228000000000004,1.9735999999999987
1.529600000000001,2.3127
1.5499000000000003,2.5898000000000025
1.4879999999999989,1.5890000000000024
1.6034999999999997,2.6453000000000024
1.6097000000000024,2.621700000000002
